name,style,ingredients,cook_time,difficulty,suitable_time,suitable_weather,suitable_season,source_recipe_id,source_url,source_category,source_main_taste,source_main_season,source_review_count,source_avg_rating,source_scrap_count
손쉽게 만드는 이탈리아 요리! 치킨 카치아토레 레시피,한식,"닭볶음탕용닭고기,양파,새송이버섯,당근,파프리카,그린빈,치킨육수,소금,후추,건로즈마리,맛술미림",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6893398,https://www.10000recipe.com/recipe/6893398,찌개,,,3,,
전주식 콩나물탕- 수미네반찬 10회,한식,"다시마,멸치,밴댕이,대파뿌리,콩나물,마늘,새우젓,청양고추,통깨,계란,고춧가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6893873,https://www.10000recipe.com/recipe/6893873,국/탕,,,3,,
간단 하지만 맛있는 베이컨 당면 덮밥,한식,"불린당면,베이컨,대파,식용유,밥,전분,물,간장,깨소금",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6893882,https://www.10000recipe.com/recipe/6893882,밥/죽/떡,,,3,,
고기보다 맛있는 깐풍 표고버섯~,한식,"생표고,청고추,홍고추,대파,통마늘,계란흰자,녹말가루,포도씨유,고추기름,설탕,간장",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6893958,https://www.10000recipe.com/recipe/6893958,메인반찬,,,3,,
캠핑장에서 리챔 감자짜글이,한식,"리챔,감자,양파작은것,대파,청양고추,고추장,고춧가루,된장,설탕,간장,마늘,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6894218,https://www.10000recipe.com/recipe/6894218,찌개,,,3,,
다른 반찬 필요 없는 참치김치찌개(보글보글 끓이면 완성이에요),한식,"묵은지또는잘익은김치,포기,참치통조림한캔,양파,대파,청양고추,홍고추,고추장,설탕,물",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6895119,https://www.10000recipe.com/recipe/6895119,찌개,,,3,,
쫄깃쫄깃 초코찰떡♡건강까지 챙기는 든든한 간식,한식,"촉촉한찹쌀가루,타먹는초코가루봉,계란,설탕,베이킹파우더,호두분태",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6895409,https://www.10000recipe.com/recipe/6895409,밥/죽/떡,,,3,,
닭다리살 요리 - 닭다리스테이크,양식,"닭다리살g,소금,후춧가루,아보카도오일,마늘,버터,물,통후춧가루",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6895868,https://www.10000recipe.com/recipe/6895868,양식,,,3,,
소고기무국 황금레시피 깊은맛 내는 비법,한식,"소고기양지g,무,참기름,간장,마늘,소금,후추,대파,두부",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6895956,https://www.10000recipe.com/recipe/6895956,국/탕,,,3,,
귀찮을땐 짜글이,한식,"감자,양파,대파,청양고추,스팸,된장,고추장,고춧가루,간장,맛술,마늘,설탕,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6896348,https://www.10000recipe.com/recipe/6896348,찌개,,,3,,
브로콜리새우오믈렛 부드럽~게 브런치!,양식,"새우,브로콜리,베이컨,계란,우유,파마산치즈가루,소금,후추",30,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6896594,https://www.10000recipe.com/recipe/6896594,양식,,,3,,
예쁜 소풍 도시락으로 강추! 꽃 주먹밥 레시피,한식,"밥,비엔나소시지,계란노른자,당근,대파,소금,케찹",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6897624,https://www.10000recipe.com/recipe/6897624,밥/죽/떡,,,3,,
진짜 핵 맛있음 얌무표 양념누룽밥 만들기ㅣ자취 요리 끝판왕,한식,"밥,양파,조미김,참기름",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6897685,https://www.10000recipe.com/recipe/6897685,밥/죽/떡,,,3,,
"국물요리, 들깨감자미역국",한식,"건미역,감자,간장,까나리액젓,마늘,들깨가루,들기름,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6897729,https://www.10000recipe.com/recipe/6897729,국/탕,,,3,,
"첫 눈 오는날! 뜨끈한 국물요리 ""밀푀유나베""만들기",한식,"배춧잎,샤브샤브용소고기cmcm,청경채잎,숙주,흰색백만송이버섯,물ml,육수멸치,마른새우,명태껍질,매운고추,양파,다시마,멸치액젓,간장,소금,후춧가루,육수,레몬즙,꿀,계란노른자선택사항",90,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6897842,https://www.10000recipe.com/recipe/6897842,국/탕,,,3,,
담백한 가자미 맑은탕,한식,"가자미,무우,팽이버섯,쑥갓,홍고추,소금,액젓,다시마,멸치,마른새우",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6898075,https://www.10000recipe.com/recipe/6898075,국/탕,,,3,,
아이들을 위한 소시지 계란 볶음밥,한식,"양파,소시지,계란,대파,밥,간장,참기름,후추,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6898533,https://www.10000recipe.com/recipe/6898533,밥/죽/떡,,,3,,
(이색 파스타) 삼겹살파스타 / 쌈장파스타 - 대패삼겹살 요리,양식,"파스타면,대패삼겹살,통마늘,올리브유,청양고추,소금,쌈장",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6899211,https://www.10000recipe.com/recipe/6899211,면/만두,,,3,,
담백한 애호박찌개,한식,"애호박,마늘,새우젓,참기름,식용유",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6899315,https://www.10000recipe.com/recipe/6899315,찌개,,,3,,
간단하지만 특별한 도시락 밥샌드위치 오니기라즈,한식,"밥,김밥용김,참치g,계란,맛살,깻잎,오이,참기름,통깨,마요네즈",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6899465,https://www.10000recipe.com/recipe/6899465,밥/죽/떡,,,3,,
쌀쌀한 날 찌개요리 :: 구수하고 칼칼한 된장찌개 / 기본에 충실,한식,"두부찌개용,육수mlml,애호박,양파,팽이버섯,된장,청양고추,대파,고춧가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6899936,https://www.10000recipe.com/recipe/6899936,찌개,,,3,,
고추장찌개 칼칼~하게 끓여먹으면 감기 뚝!,한식,"감자,돼지고기찌개용,or쇠고기,양파,버섯,청양고추,대파,식용유,참기름,고추장,고춧가루,마늘,간장,멸치액젓,물",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6899968,https://www.10000recipe.com/recipe/6899968,찌개,,,3,,
보들~보들 오믈렛,양식,"밥,계란,김밥용햄,양파,단호박,당근,간장,케찹,소금,후추",30,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6900366,https://www.10000recipe.com/recipe/6900366,양식,,,3,,
겨울보양식으로 손색 없는 ~달큼한 소고기 배추국,양식,"소고기국거리,배추,무,콩나물,양파,대파,마늘,다시마우린물,참기름,간장,참치액젓,고춧가루,된장,꽃소금",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6900755,https://www.10000recipe.com/recipe/6900755,국/탕,,,3,,
홈메이드 양고기스테이크 만드는법 - 딸에게#,양식,"프렌치랙스테이크,프렌치랙,양파,아스파라거스,통마늘,허브솔트,통후추,큐민,로즈마리,올리브유",30,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6900761,https://www.10000recipe.com/recipe/6900761,양식,,,3,,
카레 볶음밥 아이 밥 메뉴로 좋아요,한식,"감자,당근잘게썰어서,대파잘게썰어서,애호박잘게썰어서,양파,카레가루,계란,밥,소금,후춧가루",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6900986,https://www.10000recipe.com/recipe/6900986,밥/죽/떡,,,3,,
냄새는 싫지만 몸에는 좋은 청국장찌개,한식,"물,청국장,양파,두부,호박,마늘혹은다진마늘또는T,고춧가루",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6901054,https://www.10000recipe.com/recipe/6901054,찌개,,,3,,
"홈파티 요리, 미트로프 만들기, 입에서 녹는 미트로프",양식,"소고기다짐육,계란,빵가루,우유,소금,후추,파슬리가루,황설탕,케찹",90,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6901386,https://www.10000recipe.com/recipe/6901386,양식,,,3,,
헤어 나올 수 없는 규카츠,양식,"소고기,튀김가루혹은밀가루,빵가루,계란,양배추,와사비,소금,후추,맛술",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6901643,https://www.10000recipe.com/recipe/6901643,양식,,,3,,
살치살버섯볶음으로 건강챙기기 대작전!,한식,"살치살,새송이버섯,표고버섯,양파,대파,소금,후추,마늘,맛술",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6901863,https://www.10000recipe.com/recipe/6901863,메인반찬,,,3,,
짭쪼롬한 만두볶이:D,한식,"냉동만두,식용유,마늘,간장,물엿",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6902049,https://www.10000recipe.com/recipe/6902049,면/만두,,,3,,
3분햄버그스테이크와 파인애플 볶음밥으로 레스토랑 분위기연출 해봐요,양식,"분햄버그스테이크,청피망작은것,빨강파프리카,파인애플통조림,즉석밥,식용류,소금",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6902424,https://www.10000recipe.com/recipe/6902424,양식,,,3,,
TV요리) 우볶이 / 백주부님의 노하우가 듬-뿍!,한식,"우동면,어묵,양배추,대파,물,고추장,고춧가루,설탕,간장",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6902873,https://www.10000recipe.com/recipe/6902873,면/만두,,,3,,
"간단한 설명으로, 빠르게 김치콩나물국 만들기",한식,"콩나물,김치,포기,두부생략가능,청양고추생략가능,김치국물생략가능,고춧가루,마늘,간장,소금,참기름,후춧가루생략가능",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6902887,https://www.10000recipe.com/recipe/6902887,국/탕,,,3,,
5분완성 초간단 해장국으로 맛있는 굴연두부탕,한식,"연두부,굴,쌀뜨물,청양고추,파,간장,마늘,버섯파우더",5,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6904043,https://www.10000recipe.com/recipe/6904043,국/탕,,,3,,
밀푀유나베 만드는법 홈파티 집들이 음식으로 굿,한식,"배추,깻잎,소고기샤브샤브용,청경채,팽이버섯,물,다시마,국물용멸치,양파,파,청양고추,간장,마늘,식초,매실청,연겨자",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6904180,https://www.10000recipe.com/recipe/6904180,국/탕,,,3,,
콩나물 볶음밥 아삭하고 매콤하게,한식,"밥넉넉히,콩나물,봉지,고추장,고춧가루,간장,설탕,맛술,대파,계란,당근,양파,청양고추",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6904926,https://www.10000recipe.com/recipe/6904926,밥/죽/떡,,,3,,
아이들이 좋아하는 간식 : 오븐찰떡 간단하게 만들기,한식,"건식찹쌀가루,계란,우유,설탕,베이킹소다,소금,견과류또는건포도",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6904957,https://www.10000recipe.com/recipe/6904957,밥/죽/떡,,,3,,
구수하니 맛있는 들깨두부된장국 아침국으로 최고,한식,"쌈배추크게,두부,대파,표고버섯가루,멸치가루,된장,쌀뜨물,마늘",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6905399,https://www.10000recipe.com/recipe/6905399,국/탕,,,3,,
"얼큰한 소고기무국, 경상도식으로 매운 얼큰하게, 소고기국밥",한식,"국거리소고기,무,고춧가루,참기름,콩나물,봉지,양파,대파,물,간장,마늘,설탕,소금,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6905684,https://www.10000recipe.com/recipe/6905684,국/탕,,,3,,
아주 간단한 잠발라야,양식,"닭고기텐더,소시지,새우,치킨스톡,샐러리,양파,피망,토마토,마늘,케이쥰가루,월계수잎,타임,카이엔고추,소금,후추",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6905953,https://www.10000recipe.com/recipe/6905953,양식,,,3,,
"시원하게 밥말아 드세요~ 소고기무국, 백종원",한식,"소고기국거리용,무나박썰기,참기름,간장,소금,마늘,설탕,양파채썸,대파,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6905985,https://www.10000recipe.com/recipe/6905985,국/탕,,,3,,
매콤한찌개의 원조 고추장찌개~,한식,"소고기,새송이버섯,애호박,양파,무,다시멸치,고추장,된장,마늘,생강술,설탕",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6907664,https://www.10000recipe.com/recipe/6907664,찌개,,,3,,
스팸두부조림 만들기,한식,"두부,양파큰것,당근,스팸작은거,육수,계란,고추장,간장,올리고당,고춧가루,설탕,맛술,마늘,후추,물",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6907810,https://www.10000recipe.com/recipe/6907810,찌개,,,3,,
빠네 파스타,양식,"자르지않은덩어리식빵,오뚜기프레스코스파게티면,오뚜기크림스프개,후추,우유,물,양파,버섯",20,보통,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6908127,https://www.10000recipe.com/recipe/6908127,면/만두,,,3,,
간단한 에어프라이어 레시피 깐풍만두 만들기,한식,"냉동만두,청고추,홍고추,대파,뿌리,식용유,간장,식초,설탕,마늘,후추,맛술",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6909404,https://www.10000recipe.com/recipe/6909404,면/만두,,,3,,
에어프라이어로 허니버터치즈피자 만들기,양식,"또띠아인치,모짜렐라치즈,콘옥수수,슬라이스치즈,버섯,양파,꿀,버터,마요네즈또는크림치즈,파슬리가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6909912,https://www.10000recipe.com/recipe/6909912,양식,,,3,,
야채싫어하는 아이들반찬 고기야채볶음~,양식,"소고기다짐육,돼지고기다짐육,양파,주황파프리카,적색파프리카,대파,간장,설탕,마늘,후추가루,통깨,들기름",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6910823,https://www.10000recipe.com/recipe/6910823,양식,,,3,,
만레'요리교실) 이거 보면 누구나 가능해 (ง •̀_•́)ง 치킨크림스튜 ★,양식,"닭다리살,감자,당근,양파,양송이버섯,배춧잎,시금치,식용유,소금,후추,닭육수,월계수잎,버터,밀가루,우유,생크림",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6910838,https://www.10000recipe.com/recipe/6910838,양식,,,3,,
<미우새김신영> 현미오징어김밥 레시피 맛있는다이어트요리,한식,"현미,흰쌀,오징어,묵은지,김밥김,들기름",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6911498,https://www.10000recipe.com/recipe/6911498,밥/죽/떡,,,3,,
메인반찬~소고기마늘쫑야채볶음!,한식,"소고기등심또는목심,양파,빨강파프리카,노랑파프리카,마늘쫑,올리브유,허브솔트,샐러리가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6912103,https://www.10000recipe.com/recipe/6912103,메인반찬,,,3,,
통통튀는 새우가 치즈속에 @_@ 새우퐁듀치즈 ★,양식,"새우,소금,후추,마늘,올리브유,페퍼론치노,크림치즈,우유,피자치즈",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6912814,https://www.10000recipe.com/recipe/6912814,양식,,,3,,
[가정간편식] 밥도둑 오징어 짜글이,한식,"오징어,감자,양파,대파,청양고추,홍고추,마늘,후춧가루,멸치다시육수,식용유,고춧가루,고추장,참치액젓,맛술,간장,설탕,생강가루",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6913135,https://www.10000recipe.com/recipe/6913135,찌개,,,3,,
만두의 대변신 ★ 로제소스에 만두가 풍덩 ★ 로제만두 ★,한식,"물만두,편마늘,베이컨,양파,생크림,소금,후추,파슬리가루",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6913652,https://www.10000recipe.com/recipe/6913652,면/만두,,,3,,
수요미식회도 인정한 쿠지라이식 라면 꼭 먹어봐야 해요,한식,"라면,라면스프,물,계란,슬라이스치즈,대파",1,보통,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6913878,https://www.10000recipe.com/recipe/6913878,면/만두,,,3,,
백종원 감자짜글이 자취생도 간단하게,한식,"햄큰통,양파,감자,파,고추,팽이버섯,간장,설탕,마늘,고춧가루,된장,고추장,물",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6914228,https://www.10000recipe.com/recipe/6914228,찌개,,,3,,
박막례 할머니 간장비빔국수/시원한 면요리,한식,"오색소면,당근,애호박,설탕,간장,물,간마늘,식초,참기름,깨소금",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6914288,https://www.10000recipe.com/recipe/6914288,면/만두,,,3,,
여름철 별미 시원한 면 요리!백종원 열무국수 만들기,한식,"소면,열무김치,오이,청양고추,삶은계란,얼음,물,간장,식초,설탕,마늘",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6914348,https://www.10000recipe.com/recipe/6914348,면/만두,,,3,,
돼지고기 고추장찌개 보글보글 끓이기,한식,"돼지고기,감자,양파,대파,청양고추,기름,들기름,고춧가루,고추장,맛술,간마늘,간장,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6914732,https://www.10000recipe.com/recipe/6914732,찌개,,,3,,
기가 막힌 대패삼겹 짬뽕 만들기,중식,"양파,당근,호박,배추,대파,표고버섯,대패삼겹살,해물믹스,생면국수,마늘,고춧가루,다진생강,간장,맛술,치킨스톡,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6914918,https://www.10000recipe.com/recipe/6914918,면/만두,,,3,,
촉촉한 육즙에 소스까지 완벽해★수제함박스테이크,양식,"소고기,돼지고기,양파,양송이버섯,빵가루,마늘,버터,맛술,밀가루,물,케찹,간장,설탕,물엿",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6915047,https://www.10000recipe.com/recipe/6915047,양식,,,3,,
라면을 이렇게 먹으면 쵝오라지? 베이컨김치볶음면 ★,한식,"라면,김치,양파,편마늘,베이컨,대파,간장,고춧가루,김치국물,참기름,후추",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6915275,https://www.10000recipe.com/recipe/6915275,면/만두,,,3,,
감자황태국만들기#원기회복에 좋아요~ 뽀얀국물이 사골국 못지 않아요.,한식,"황태채,감자,무우,양파,마늘,대파,물,집간장,들기름",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6915510,https://www.10000recipe.com/recipe/6915510,국/탕,,,3,,
퓨전소스두부구이.핵맛남.깔끔,한식,"간돼지고기,파,두부,마늘,된장,고추장,간장,설탕,고춧가루,후추",15,보통,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6916343,https://www.10000recipe.com/recipe/6916343,메인반찬,,,3,,
TV요리) 이젠 돼지와 크림으로~! 강돼파 ??!! 강호동돼지파스타 ★,양식,"스파게티면,대파,마늘,올리브유,양송이버섯,돼지고기,생크림,우유,달걀노른자,그라나파다노치즈,파슬리가루,소금,후추,고추장,간장,고춧가루,설탕,물",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6916829,https://www.10000recipe.com/recipe/6916829,면/만두,,,3,,
동글동글 꼬소한 병아리콩 튀김 팔라펠,양식,"병아리콩,소금,샐러리,양파,후추,카레가루,마늘",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6917443,https://www.10000recipe.com/recipe/6917443,양식,,,3,,
백종원의 요리비책! 초간단 냉라면,한식,"라면스프건더기포함,콩나물,청양고추,양파,물,간장,식초,설탕,깨소금",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6917636,https://www.10000recipe.com/recipe/6917636,면/만두,,,3,,
오지치즈감자 만들기 - 간단 감자 요리,양식,"감자,다진베이컨,다진양파,모짜렐라치즈,체다치즈,식용유",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6917856,https://www.10000recipe.com/recipe/6917856,양식,,,3,,
쫄면 야채 비빔만두 맛있게 만드는법,한식,"쫄면,만두,콩나물,상추,계란,오이,당근,양배추,고추장,고춧가루,간장,설탕,식초,통깨",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6918500,https://www.10000recipe.com/recipe/6918500,면/만두,,,3,,
혼밥으로 나폴리탄 스파게티 간단하고 맛있게 즐기자,한식,"스파게티면,양파,소세지,대파,계란,케첩,설탕,파슬리가루,후추,버터,식용유",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6918951,https://www.10000recipe.com/recipe/6918951,면/만두,,,3,,
김없이 싸는 혼밥 도시락 달갈말이 밥,한식,"밥,단무지,스팸햄,크래미,계란,토마토케첩,식용유,참기름,깨소금,고운소금,참치액",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6919530,https://www.10000recipe.com/recipe/6919530,밥/죽/떡,,,3,,
햄 짜글이찌개 햄이듬뿍,한식,"감자,양파,대파,통조림햄,청양고추,설탕,고춧가루,간장,마늘,된장,고추장",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6919613,https://www.10000recipe.com/recipe/6919613,찌개,,,3,,
버섯크림리조또를 제대로 즐기는 법~! l 풍기리조또,양식,"쌀,다진양파,양송이버섯,표고버섯,마늘,버터,생크림,뜨거운물,치킨파우더,올리브유,후추,소금,그라노파다노치즈",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6919819,https://www.10000recipe.com/recipe/6919819,양식,,,3,,
아이돌레시피! EXO백현의 계란간장국수,한식,"국수,계란,소금,참깨,간장,참기름,설탕",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6920387,https://www.10000recipe.com/recipe/6920387,면/만두,,,3,,
찹스테이크 만드는 법 찹스테이크 소스 만들기,양식,"스테이크소고기,주황색미니파프리카,빨간색미니파프리카,노란색미니파프리카,마늘,양송이버섯,새송이버섯,양파,올리브오일,소금,후춧가루,케첩,올리고당",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6921036,https://www.10000recipe.com/recipe/6921036,양식,,,3,,
[구황작물]감자고로케. 에어프라이어로 만들었어요,양식,"감자,양파,슈레드치즈,버터,계란,설탕,천일염,오일,밀가루,빵가루,파슬리,트러플오일,통후추",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6921083,https://www.10000recipe.com/recipe/6921083,양식,,,3,,
혼밥 메뉴 추천 연두부 계란덮밥 만드는 법,한식,"계란,연두부,대파,당근,볶은참깨,소금,후춧가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6921651,https://www.10000recipe.com/recipe/6921651,밥/죽/떡,,,3,,
김치 고추장 비빔국수,한식,"묵은지,소면,사과,당근,오이,고추장,물엿,참기름,깨소금,김치국물",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6921992,https://www.10000recipe.com/recipe/6921992,면/만두,,,3,,
돼지고기 김치찌개 만들기ㅣ깊은 맛의 핵심은?ㅣ,한식,"돼지고기앞다리살,김치,두부,파,청양고추,간장,마늘,통후추,고춧가루,된장",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6922163,https://www.10000recipe.com/recipe/6922163,찌개,,,3,,
[아이반찬] 흰 살 생선 뭇국,한식,"명태살,물,무,새우젓,대파,마늘,디포리,다시마X,대파뿌리,양파껍질",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6922667,https://www.10000recipe.com/recipe/6922667,국/탕,,,3,,
야끼만두! 집에서 간단하게 만들어 먹는 초간단 야끼만두![문주부TV],한식,"당면,대파,청양고추,맛소금,굵은소금,후추,만두피",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6923368,https://www.10000recipe.com/recipe/6923368,면/만두,,,3,,
삼겹살매콤소스무침 l 삼겹살을 차갑게 먹는 방법 ???!!!!,한식,"대패삼겹살,부추,양파,물,간장,청주,후추,청양고추,식초,설탕,참기름",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6923701,https://www.10000recipe.com/recipe/6923701,메인반찬,,,3,,
맑은 순두부찌개 칼칼하고 담백한 맛이좋아,한식,"순두부,애호박,표고버섯,고추씨,홍고추,풋고추,마늘,대파,뿌리,새우젓,멸치육수",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6923710,https://www.10000recipe.com/recipe/6923710,찌개,,,3,,
허브버터스테이크 : 간단한 허브버터와 육즙 팡팡 스테이크굽기 ♥,양식,"살치살,소금,후추,올리브유,로즈마리,버터,마늘,양파,레몬,타임",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6924030,https://www.10000recipe.com/recipe/6924030,양식,,,3,,
♥[신혼밥상] 웰빙 양배추쌈밥,한식,"밥,양배추,새송이버섯or반봉지,된장,고추장,고춧가루,설탕,대파,양파,마늘,청양고추",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6924122,https://www.10000recipe.com/recipe/6924122,밥/죽/떡,,,3,,
백종원 감자짜글이 꼭 요리해야할 레시피,한식,"감자,양파,통조림햄,청양고추,채썬대파,마늘,된장,고추장,고춧가루,황설탕,간장,물",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6924685,https://www.10000recipe.com/recipe/6924685,찌개,,,3,,
설날 특별하게 : 연어 스시볼 Salmon Temari Sushi (手まり寿司),한식,"연어,밥듬뿍,와사비,식초,설탕,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6924980,https://www.10000recipe.com/recipe/6924980,밥/죽/떡,,,3,,
오징어뭇국 깔끔한 매칼함을 느껴보세요.,한식,"물오징어,무,애호박,다시팩,건고추,물,고추장,간장,소금,마늘,고춧가루,대파,청양고추",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6925039,https://www.10000recipe.com/recipe/6925039,국/탕,,,3,,
집밥 백선생 함박스테이크^~^,양식,"소고기,돼지고기,양파,당근,빵가루,버터,표고버섯,계란,케첩,마늘",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6925213,https://www.10000recipe.com/recipe/6925213,양식,,,3,,
